(log)saleprice,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log(GrLivArea),GrLivArea
5.164352856,1161,160,RL,2280,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,311,0,544,855,GasA,Fa,Y,855,601,0,0,0,2,1,3,1,TA,7,Typ,1,2,440,Y,26,0,0,0,0,0,0,7,2010,WD,Normal,3.163161375,1456
5.350248018,1162,20,RL,14778,Pave,IR1,Low,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,728,0,568,1296,GasA,Ex,Y,1640,0,0,1,0,1,0,3,1,Gd,7,Typ,1,2,924,Y,108,0,0,216,0,0,0,11,2008,WD,Normal,3.214843848,1640
5.11058971,1163,20,RL,8724,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,492,0,402,894,GasA,Gd,Y,894,0,0,0,0,1,0,3,1,TA,5,Typ,1,2,450,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,2.951337519,894
5.037263109,1164,90,RL,12900,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1198,0,0,1198,GasA,TA,Y,1258,0,0,2,0,0,2,0,2,TA,6,Typ,0,2,400,Y,120,0,0,0,0,0,0,1,2008,WD,Alloca,3.099680641,1258
5.28780173,1165,80,RL,16157,Pave,IR1,Lvl,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,680,391,289,1360,GasA,Ex,Y,1432,0,0,1,0,1,1,2,1,Gd,5,Typ,1,2,588,Y,168,180,0,0,0,0,0,6,2007,WD,Normal,3.155943018,1432
5.367672673,1166,20,RL,9541,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1502,1502,GasA,Ex,Y,1502,0,0,0,0,2,0,3,1,Gd,7,Typ,0,2,644,Y,0,114,0,0,0,0,0,9,2009,New,Partial,3.176669933,1502
5.389786062,1167,20,RL,10475,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1694,1694,GasA,Ex,Y,1694,0,0,0,0,2,0,3,1,Gd,7,Typ,0,3,776,Y,160,33,0,0,0,0,0,2,2010,WD,Normal,3.228913406,1694
5.238046103,1168,60,RL,10852,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,786,0,173,959,GasA,Ex,Y,959,712,0,1,0,2,1,3,1,TA,7,Typ,1,2,472,Y,0,38,0,0,0,0,0,2,2006,WD,Normal,3.22297645,1671
5.371067862,1169,70,RL,13728,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,TA,TA,CBlock,626,0,501,1127,GasA,Ex,Y,1236,872,0,0,0,2,0,4,1,Gd,7,Typ,2,2,540,Y,0,0,0,0,90,0,0,7,2008,WD,Normal,3.323870607,2108
5.795880017,1170,60,RL,35760,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,1387,0,543,1930,GasA,Ex,Y,1831,1796,0,1,0,3,1,4,1,Gd,10,Typ,1,3,807,Y,361,76,0,0,0,0,0,7,2006,WD,Normal,3.559547556,3627
5.23299611,1171,80,RL,9880,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,522,0,574,1096,GasA,TA,Y,1118,0,0,1,0,1,0,3,1,TA,6,Typ,1,1,358,Y,203,0,0,0,0,576,0,7,2008,WD,Normal,3.048441804,1118
5.212187604,1172,20,RL,9120,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,662,0,599,1261,GasA,Ex,Y,1261,0,0,1,0,1,0,3,1,TA,6,Typ,1,2,433,Y,0,0,0,0,288,0,1400,11,2008,WD,Normal,3.100715087,1261
5.235275877,1173,160,FV,4017,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,625,625,GasA,Ex,Y,625,625,0,0,0,2,1,2,1,Gd,5,Typ,0,2,625,Y,0,54,0,0,0,0,0,3,2008,WD,Normal,3.096910013,1250
5.302114377,1174,50,RL,18030,Pave,IR1,Bnk,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,152,469,977,1598,GasA,TA,Y,1636,971,479,0,0,3,0,3,1,Ex,12,Maj1,1,0,0,Y,122,0,0,0,0,0,0,3,2007,WD,Normal,3.489395922,3086
5.378397901,1175,70,RL,16560,Pave,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,503,0,449,952,GasA,TA,Y,1170,1175,0,0,0,2,1,4,1,TA,9,Typ,1,2,360,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,3.370142847,2345
5.45484486,1176,50,RL,10678,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,Gd,TA,PConc,700,0,983,1683,GasA,Ex,Y,2129,743,0,0,0,2,1,4,1,Gd,9,Typ,1,2,541,Y,0,33,0,0,0,0,0,4,2007,WD,Normal,3.458184436,2872
5.077367905,1177,20,RL,6951,Pave,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,658,0,218,876,GasA,TA,Y,923,0,0,1,0,1,0,3,1,TA,5,Typ,0,1,264,Y,362,0,0,0,0,0,0,10,2008,WD,Normal,2.965201701,923
5.06069784,1178,50,RM,3950,Pave,Reg,Bnk,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,468,0,350,818,GasA,TA,Y,818,406,0,0,0,1,0,3,1,TA,5,Typ,0,1,210,N,0,0,116,0,0,0,0,12,2009,WD,Normal,3.087781418,1224
5.190051418,1179,50,RL,7681,Pave,IR1,Lvl,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,731,731,GasA,Ex,Y,820,523,0,0,0,1,1,3,1,TA,7,Typ,1,1,186,Y,192,0,102,0,0,0,0,7,2009,WD,Normal,3.128076013,1343
4.968482949,1180,20,RL,8335,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,Slab,0,0,0,0,GasA,Gd,Y,1124,0,0,0,0,1,0,3,1,TA,5,Min2,1,0,0,N,0,36,190,0,0,0,0,4,2006,WD,Normal,3.050766311,1124
5.397940009,1181,60,RL,11170,Pave,IR2,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,TA,TA,Wood,1216,0,0,1216,GasA,Ex,Y,1298,1216,0,0,0,2,1,4,1,TA,8,Typ,0,2,693,Y,0,0,0,0,0,0,0,4,2006,WD,Normal,3.400365273,2514
5.593839661,1182,120,RM,5587,Pave,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,1480,0,120,1600,GasA,Ex,Y,1652,0,0,1,1,2,0,2,1,Gd,5,Typ,1,2,482,Y,162,53,0,153,0,0,0,11,2008,New,Partial,3.218010043,1652
5.872156273,1183,60,RL,15623,Pave,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,Gd,TA,PConc,2096,0,300,2396,GasA,Ex,Y,2411,2065,0,1,0,3,1,4,1,Ex,10,Typ,2,3,813,Y,171,78,0,0,0,555,0,7,2007,WD,Abnorml,3.650890078,4476
5.079181246,1184,30,RL,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,TA,TA,BrkTil,821,0,299,1120,GasA,Ex,Y,1130,0,0,1,0,1,0,2,1,TA,5,Typ,1,2,720,Y,229,0,0,0,0,0,0,6,2006,WD,Normal,3.053078443,1130
5.271144318,1185,20,RL,35133,Grvl,Reg,Lvl,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,1159,0,413,1572,GasA,Gd,Y,1572,0,0,1,0,1,1,3,1,TA,5,Typ,2,3,995,Y,0,263,0,0,263,0,0,5,2007,WD,Normal,3.196452542,1572
5.020775488,1186,50,RL,9738,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,TA,Gd,BrkTil,392,0,392,784,GasA,Gd,Y,949,272,0,1,0,1,0,4,1,TA,7,Typ,0,1,392,Y,0,0,236,0,0,0,0,3,2006,WD,Normal,3.086715664,1221
4.977723605,1187,190,RL,10615,Pave,IR1,Bnk,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,440,0,538,978,GasA,TA,Y,1014,685,0,1,0,2,0,3,2,TA,7,Typ,0,2,420,Y,0,74,0,0,0,0,0,8,2009,WD,Abnorml,3.230193379,1699
5.418301291,1188,20,RL,12461,Pave,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,Gd,TA,PConc,1456,0,168,1624,GasA,Ex,Y,1624,0,0,1,0,2,0,2,1,Gd,5,Typ,1,3,757,Y,0,114,192,0,0,0,0,7,2006,WD,Normal,3.210586025,1624
5.290034611,1189,60,RL,8935,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,831,831,GasA,Ex,Y,831,829,0,0,0,2,1,3,1,Gd,7,Typ,0,2,493,Y,144,68,0,0,0,0,0,7,2009,WD,Normal,3.220108088,1660
5.276461804,1190,60,RL,7500,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,994,994,GasA,Gd,Y,1028,776,0,0,0,2,1,3,1,Gd,7,Typ,1,2,442,Y,140,60,0,0,0,0,0,6,2010,WD,Normal,3.256236533,1804
5.225309282,1191,190,RL,32463,Pave,Reg,Low,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,1159,0,90,1249,GasA,Ex,Y,1622,0,0,1,0,1,0,3,1,TA,7,Typ,1,4,1356,Y,439,0,0,0,0,0,0,3,2007,WD,Normal,3.21005085,1622
5.240549248,1192,160,FV,2645,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,776,776,GasA,Ex,Y,764,677,0,0,0,2,1,2,1,Gd,5,Typ,0,2,492,Y,206,0,0,0,0,0,0,11,2007,WD,Normal,3.158663981,1441
5.096910013,1193,50,RM,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,702,702,GasA,Gd,Y,842,630,0,0,0,1,0,3,1,Gd,6,Typ,0,1,250,P,0,0,84,0,0,0,0,7,2007,WD,Normal,3.16790781,1472
5.217483944,1194,120,RM,4500,Pave,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,883,0,341,1224,GasA,Ex,Y,1224,0,0,1,0,2,0,2,1,TA,5,Typ,0,2,402,Y,0,304,0,0,0,0,0,6,2009,WD,Normal,3.087781418,1224
5.198657087,1195,60,RL,9364,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,371,0,292,663,GasA,TA,Y,663,689,0,0,0,1,1,4,1,TA,7,Typ,0,1,299,Y,379,36,0,0,0,0,0,3,2010,WD,Normal,3.130976692,1352
5.245512668,1196,60,RL,8029,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,728,728,GasA,Ex,Y,728,728,0,0,0,2,1,3,1,Gd,8,Typ,0,2,400,Y,100,24,0,0,0,0,0,7,2008,WD,Normal,3.163161375,1456
5.340860362,1197,60,RL,14054,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,879,879,GasA,Ex,Y,879,984,0,0,0,2,1,4,1,Gd,9,Typ,1,3,660,Y,100,17,0,0,0,0,0,11,2006,New,Partial,3.270212855,1863
5.158362492,1198,75,RM,8850,Pave,IR1,Bnk,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,0,0,815,815,GasA,Ex,Y,815,875,0,0,0,1,0,3,1,TA,7,Typ,1,1,225,Y,0,0,330,0,0,0,0,7,2006,ConLw,Normal,3.227886705,1690
5.250420002,1199,20,RL,9100,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1212,1212,GasA,Ex,Y,1212,0,0,0,0,2,0,3,1,Gd,6,Typ,0,2,573,Y,356,0,0,0,0,0,0,6,2009,WD,Normal,3.08350262,1212
5.170261715,1200,20,RL,11235,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,547,0,504,1051,GasA,Gd,Y,1382,0,0,0,0,1,1,3,1,TA,6,Typ,1,2,459,Y,0,82,0,0,0,0,0,10,2006,WD,Normal,3.140508043,1382
5.064645145,1201,20,RL,9353,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0,0,864,864,GasA,Gd,Y,864,0,0,0,0,1,0,3,1,TA,5,Typ,0,1,280,Y,0,0,0,0,0,0,0,7,2006,Oth,Abnorml,2.936513742,864
5.296445794,1202,60,RL,10400,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,866,866,GasA,Ex,Y,866,913,0,0,0,2,1,3,1,Gd,6,Typ,0,2,546,Y,198,36,0,0,0,0,0,3,2009,WD,Normal,3.250175948,1779
5.068185862,1203,50,RM,6000,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,884,884,GasA,Ex,Y,884,464,0,1,0,1,0,3,1,TA,5,Typ,1,1,216,N,0,0,208,0,0,0,0,5,2009,WD,Normal,3.129689892,1348
5.328379603,1204,20,RL,9750,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1630,1630,GasA,Ex,Y,1630,0,0,0,0,2,0,3,1,Gd,6,Typ,1,2,451,Y,74,234,0,0,0,0,0,10,2009,WD,Normal,3.212187604,1630
5.18610838,1205,20,RL,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,788,0,268,1056,GasA,Ex,Y,1074,0,0,1,0,1,1,3,1,TA,6,Typ,0,2,495,Y,0,88,0,0,0,0,0,7,2006,WD,Normal,3.031004281,1074
5.434409208,1206,20,RL,14684,Pave,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,485,177,1496,2158,GasA,Gd,Y,2196,0,0,0,0,2,0,3,1,Gd,7,Typ,1,3,701,Y,84,70,0,0,0,0,0,6,2009,WD,Normal,3.341632336,2196
5.029383778,1207,20,RH,8900,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1056,0,0,1056,GasA,TA,Y,1056,0,0,1,0,1,0,2,1,TA,5,Typ,0,1,384,Y,0,42,0,0,0,0,0,11,2006,WD,Normal,3.023663918,1056
5.301029996,1208,20,RL,9135,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,340,0,1342,1682,GasA,Ex,Y,1700,0,0,1,0,2,0,3,1,Gd,7,Typ,0,2,544,Y,192,23,0,0,0,0,0,5,2006,WD,Normal,3.230448921,1700
5.146128036,1209,20,RL,7763,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,504,108,319,931,GasA,TA,Y,1283,0,0,1,0,1,0,3,1,TA,6,Typ,0,2,506,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,3.108226656,1283
5.462397998,1210,20,RL,10182,Pave,IR1,Lvl,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1220,0,440,1660,GasA,Ex,Y,1660,0,0,1,0,2,0,3,1,Gd,8,Typ,1,2,500,Y,322,50,0,0,0,0,0,5,2006,New,Partial,3.220108088,1660
5.276461804,1211,60,RL,11218,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,0,0,1055,1055,GasA,Ex,Y,1055,790,0,0,0,2,1,3,1,Gd,8,Typ,1,2,462,Y,635,104,0,0,0,0,400,5,2010,WD,Normal,3.26599637,1845
5.214843848,1212,50,RL,12134,Pave,IR1,Bnk,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,Wood,427,0,132,559,GasA,Gd,Y,1080,672,0,0,0,2,0,4,1,TA,8,Typ,0,2,492,Y,325,12,0,0,0,0,0,6,2010,WD,Normal,3.243534102,1752
5.053078443,1213,30,RL,9340,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,344,0,328,672,GasA,TA,Y,672,0,0,1,0,1,0,2,1,TA,4,Typ,0,1,234,N,0,113,0,0,0,0,0,8,2009,WD,Normal,2.827369273,672
5.161368002,1214,80,RL,10246,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,648,0,0,648,GasA,Ex,Y,960,0,0,1,1,0,0,0,1,TA,3,Typ,0,1,364,Y,88,0,0,0,0,0,0,5,2006,WD,Normal,2.982271233,960
5.128722284,1215,85,RL,10205,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,784,0,141,925,GasA,TA,Y,999,0,0,1,0,1,0,3,1,TA,6,Typ,0,1,300,Y,150,72,0,0,0,0,0,5,2006,WD,Normal,2.999565488,999
5.096910013,1216,20,RL,7094,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,180,374,340,894,GasA,TA,Y,894,0,0,0,0,1,0,3,1,TA,5,Typ,0,1,384,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,2.951337519,894
5.049218023,1217,90,RM,8930,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,TA,TA,Slab,0,0,0,0,GasA,TA,Y,1318,584,0,0,0,2,0,4,2,TA,8,Typ,0,2,539,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,3.279210513,1902
5.360699418,1218,20,FV,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,936,0,364,1300,GasA,Ex,Y,1314,0,0,1,0,2,0,3,1,Gd,6,Typ,0,2,552,Y,135,112,0,0,0,0,0,9,2009,New,Partial,3.118595365,1314
4.90579588,1219,50,RM,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,Slab,0,0,0,0,GasA,Gd,N,672,240,0,0,0,1,0,2,1,TA,3,Typ,0,0,0,N,0,0,0,0,0,0,0,7,2006,WD,Normal,2.959994838,912
4.961421094,1220,160,RM,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,0,0,672,672,GasA,TA,Y,672,546,0,0,0,1,1,3,1,TA,7,Typ,0,0,0,N,201,0,0,0,0,0,0,4,2006,WD,Abnorml,3.085647288,1218
5.06069784,1221,20,RL,7800,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,312,600,0,912,GasA,TA,Y,912,0,0,0,0,1,0,2,1,TA,5,Typ,0,1,288,Y,0,0,0,0,0,0,0,11,2006,WD,Abnorml,2.959994838,912
5.127104798,1222,20,RL,8250,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,250,492,210,952,GasA,Ex,Y,1211,0,0,0,0,1,0,3,1,TA,5,Typ,1,1,322,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,3.083144143,1211
5.155336037,1223,50,RL,10496,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,196,0,844,1040,GasA,Ex,Y,1168,678,0,0,0,2,0,3,1,TA,7,Typ,1,1,315,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,3.266231697,1846
5.139564266,1224,20,RL,10680,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,756,0,1380,2136,GasA,TA,N,2136,0,0,0,0,2,0,4,1,TA,7,Mod,0,2,528,Y,0,30,0,0,0,0,0,10,2006,WD,Normal,3.329601248,2136
5.264817823,1225,60,RL,15384,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,724,0,64,788,GasA,Ex,Y,788,702,0,1,0,2,1,3,1,Gd,8,Typ,1,2,388,Y,100,75,0,0,0,0,0,2,2008,WD,Normal,3.173186268,1490
5.161368002,1226,80,RL,10482,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,507,0,81,588,GasA,Ex,Y,1138,0,0,0,1,1,0,3,1,TA,6,Typ,0,1,264,Y,224,0,0,0,0,0,0,6,2007,WD,Normal,3.056142262,1138
5.330413773,1227,60,RL,14598,Pave,IR1,Lvl,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,894,894,GasA,Ex,Y,894,1039,0,0,0,2,1,4,1,Gd,9,Typ,1,3,668,Y,100,18,0,0,0,0,0,1,2008,WD,Normal,3.286231854,1933
5.167317335,1228,20,RL,8872,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,595,0,317,912,GasA,Ex,Y,912,0,0,1,0,1,0,2,1,Gd,5,Typ,0,2,576,Y,0,240,0,0,0,0,0,12,2008,WD,Normal,2.959994838,912
5.565013834,1229,120,RL,8769,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,1540,0,162,1702,GasA,Ex,Y,1702,0,0,1,0,1,1,1,1,Ex,7,Typ,1,3,1052,Y,0,72,0,0,224,0,0,10,2008,New,Partial,3.230959556,1702
