(log)saleprice,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log(GrLivArea),GrLivArea
12.01471541,2245,180,RM,1596,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,437,0,25,462,GasA,TA,Y,526,462,0,1,0,1,0,1,1,TA,4,Typ,1,1,297,Y,0,101,0,120,0,0,0,7,2008,WD,Normal,6.895682698,988
12.01471362,2246,20,RL,17979,Pave,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,785,0,328,1113,GasA,Ex,Y,1160,0,0,1,0,1,0,3,1,Gd,6,Typ,0,1,257,Y,81,0,0,0,0,0,500,2,2008,WD,Normal,7.056175284,1160
12.01471228,2247,160,RM,1477,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,9,1970,2007,Gable,CompShg,CemntBd,CmentBd,TA,Gd,CBlock,358,0,188,546,GasA,Ex,Y,546,546,0,0,0,2,1,3,1,TA,6,Typ,0,0,0,Y,187,0,0,0,0,0,0,3,2008,WD,Normal,6.995766156,1092
12.01471086,2248,20,RL,6490,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,534,0,282,816,GasA,Ex,Y,816,0,0,0,1,1,0,2,1,TA,4,Typ,0,1,264,Y,315,0,0,0,0,0,0,4,2008,WD,Normal,6.704414355,816
12.01470959,2249,20,RL,6600,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1982,2005,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,638,0,207,845,GasA,Gd,Y,845,0,0,0,0,1,0,3,1,Gd,6,Typ,0,1,264,Y,0,0,0,0,0,0,0,7,2008,WD,Normal,6.739336627,845
12.01470934,2250,20,RL,12395,Pave,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,647,0,217,864,GasA,TA,Y,889,0,0,0,0,1,0,3,1,TA,6,Typ,0,2,484,Y,0,0,0,0,0,0,0,4,2008,WD,Normal,6.790097236,889
12.01470861,2251,70,RL,56600,Pave,IR1,Low,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,1,1900,1950,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,686,686,GasA,Ex,Y,1150,686,0,0,0,2,0,4,1,TA,7,Maj1,0,1,288,N,0,0,0,0,0,0,0,1,2008,WD,Normal,7.515344571,1836
12.01470698,2252,20,RL,10667,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,838,0,749,1587,GasA,TA,Y,1587,0,0,0,0,2,0,3,1,TA,7,Typ,1,2,525,Y,0,44,0,0,0,0,0,3,2007,WD,Normal,7.369600721,1587
12.01470582,2253,80,RL,8872,Pave,IR1,HLS,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,384,384,GasA,Gd,Y,754,630,0,0,0,2,1,3,1,TA,7,Typ,1,2,390,Y,0,0,0,0,0,0,0,3,2007,WD,Normal,7.232733136,1384
12.01470594,2254,80,RL,10147,Pave,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,186,0,206,392,GasA,Gd,Y,924,770,0,0,0,2,1,3,1,TA,7,Typ,1,2,398,Y,256,64,0,0,0,0,0,3,2007,WD,Normal,7.434847875,1694
12.01470696,2255,60,RL,8637,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,871,0,52,923,GasA,Gd,Y,947,767,0,1,0,2,1,3,1,TA,7,Typ,1,2,451,Y,256,48,0,0,0,0,0,4,2007,WD,Abnorml,7.446585099,1714
12.01470882,2256,60,RL,7875,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,414,0,277,691,GasA,Gd,Y,691,862,0,0,0,2,1,3,1,Gd,6,Typ,0,2,420,Y,0,44,0,0,0,0,0,8,2007,WD,Normal,7.347943823,1553
12.014711,2257,60,RL,7500,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,938,938,GasA,Ex,Y,957,1342,0,0,0,3,1,5,1,TA,7,Typ,1,2,482,Y,188,30,0,0,0,0,0,8,2007,WD,Normal,7.740229525,2299
12.01471314,2258,20,RL,9556,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,0,0,1168,1168,GasA,Gd,Y,1187,0,0,0,0,2,0,3,1,Gd,6,Typ,0,2,420,Y,0,21,0,0,0,0,0,8,2007,WD,Normal,7.079184395,1187
12.01471576,2259,60,RL,7655,Pave,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,0,0,903,903,GasA,Gd,Y,910,732,0,0,0,2,1,3,1,TA,7,Typ,1,2,392,Y,290,84,0,0,0,0,0,7,2007,WD,Normal,7.40367029,1642
12.01472053,2260,20,RL,18160,Grvl,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,550,0,752,1302,GasA,Fa,Y,1128,0,0,1,0,1,0,3,1,TA,6,Typ,1,2,480,P,0,108,246,0,0,0,0,3,2007,WD,Alloca,7.028201432,1128
12.01472495,2261,120,RL,4740,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,Gd,TA,CBlock,248,0,918,1166,GasA,Gd,Y,1179,0,0,1,0,2,0,2,1,TA,5,Typ,0,2,480,Y,0,108,0,0,135,0,0,10,2007,WD,Normal,7.072421901,1179
12.01472851,2262,120,RL,5118,Pave,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,926,0,386,1312,GasA,Gd,Y,1321,0,0,1,0,1,0,1,1,Gd,4,Typ,1,2,484,Y,0,64,140,0,0,0,0,8,2007,WD,Normal,7.186144305,1321
12.01473129,2263,60,RL,12328,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,986,0,163,1149,GasA,Ex,Y,1164,1377,0,1,0,3,1,4,1,Ex,10,Typ,1,3,729,Y,120,32,0,0,0,0,0,7,2007,WD,Normal,7.840312983,2541
12.01473342,2264,20,RL,51974,Pave,IR1,Lvl,CulDSac,Gtl,StoneBr,PosN,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1101,0,1559,2660,GasA,Ex,Y,2338,0,0,1,0,2,1,4,1,Gd,8,Typ,2,3,1110,Y,0,135,0,0,322,0,0,6,2007,New,Partial,7.757051142,2338
12.01473713,2265,190,RL,41600,Pave,IR1,Lvl,FR2,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,1047,0,53,1100,GasW,TA,Y,1424,0,0,1,0,1,1,3,1,TA,7,Mod,0,3,828,N,144,0,0,0,0,0,0,11,2007,WD,Normal,7.261225092,1424
12.01474081,2266,120,RL,8035,Pave,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,797,0,815,1612,GasA,Ex,Y,1612,0,0,1,0,2,0,2,1,Ex,6,Typ,1,2,556,Y,0,164,0,0,0,0,0,3,2007,WD,Normal,7.385230923,1612
12.01474504,2267,20,RL,14082,Pave,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1558,0,662,2220,GasA,Ex,Y,2234,0,0,1,0,1,1,1,1,Gd,7,Typ,1,2,724,Y,390,80,0,0,0,0,0,1,2007,WD,Normal,7.71154898,2234
12.01474901,2268,20,RL,13870,Pave,IR1,HLS,Inside,Gtl,StoneBr,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,1152,0,590,1742,GasA,Ex,Y,2042,0,0,1,0,2,0,3,1,Ex,8,Typ,1,3,724,Y,240,52,0,0,174,0,0,10,2007,New,Partial,7.621684999,2042
12.01475274,2269,20,RL,10960,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1984,1984,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,256,0,1028,1284,GasA,TA,Y,1284,0,0,1,0,2,0,3,1,TA,5,Typ,0,2,480,Y,0,0,192,0,0,0,0,4,2007,COD,Abnorml,7.157735484,1284
12.01475612,2270,60,RL,12090,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,MetalSd,MetalSd,Gd,TA,CBlock,321,0,404,725,GasA,Ex,Y,725,754,0,0,0,2,1,3,1,Gd,6,Typ,1,2,484,Y,167,72,0,0,0,0,0,3,2007,WD,Normal,7.299121463,1479
12.01475962,2271,20,RL,12299,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1978,1985,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,1328,0,201,1529,GasA,TA,Y,1664,0,0,1,0,2,0,3,1,Gd,7,Typ,1,2,663,Y,0,0,0,0,0,0,0,9,2007,WD,Normal,7.416979621,1664
12.01476324,2272,60,RL,11339,Pave,IR1,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1979,1979,Hip,WdShake,HdBoard,Plywood,TA,TA,CBlock,758,0,22,780,GasA,TA,Y,1085,845,0,1,0,2,1,4,1,Gd,9,Typ,1,2,481,Y,192,72,0,0,0,0,0,3,2007,WD,Normal,7.565275282,1930
12.0147671,2273,20,RL,11850,Pave,Reg,Lvl,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,781,0,372,1153,GasA,TA,Y,1177,0,0,0,0,2,0,3,1,Gd,6,Typ,0,2,495,Y,204,103,0,0,0,0,0,8,2007,WD,Normal,7.070724107,1177
12.01477098,2274,20,RL,10400,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1999,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,903,0,356,1259,GasA,Ex,Y,1353,0,0,1,0,2,0,2,1,TA,5,Typ,1,2,478,Y,240,141,0,0,0,0,0,8,2007,WD,Normal,7.210079628,1353
12.0147744,2275,20,RL,13001,Pave,IR1,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,492,121,1012,1625,GasA,TA,Y,1220,0,0,0,1,2,0,2,1,TA,6,Typ,1,2,944,Y,0,0,249,0,0,0,0,9,2007,WD,Normal,7.106606138,1220
12.01477779,2276,80,RL,8991,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,SLvl,7,6,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,624,604,0,1228,GasA,TA,Y,1324,0,0,0,1,2,0,3,1,Gd,5,Typ,1,2,585,Y,407,36,0,0,0,0,0,2,2007,WD,Normal,7.188412736,1324
12.01478088,2277,60,RL,8000,Pave,Reg,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,6,1974,1974,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,931,153,0,1084,GasA,TA,Y,1084,793,0,1,0,2,1,4,1,TA,8,Typ,1,2,488,Y,0,96,0,0,0,0,0,11,2007,WD,Normal,7.537430037,1877
12.0147846,2278,20,RL,9457,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1990,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,566,0,359,925,GasA,TA,Y,1422,0,0,1,0,1,0,3,1,TA,7,Min2,0,2,576,Y,252,0,0,0,0,0,0,9,2007,WD,Normal,7.25981961,1422
12.01478756,2279,20,RL,7920,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,2002,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,81,619,214,914,GasA,Ex,Y,914,0,0,0,0,1,0,3,1,Ex,5,Typ,0,1,368,Y,120,0,0,0,0,0,0,10,2007,WD,Normal,6.817830571,914
12.01479075,2280,20,RL,17199,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1961,1961,Gable,CompShg,MetalSd,MetalSd,TA,Gd,BrkTil,314,0,600,914,GasA,Ex,Y,914,0,0,0,0,1,0,2,1,TA,4,Typ,0,1,270,Y,140,0,0,0,0,0,0,7,2007,WD,Normal,6.817830571,914
12.0147939,2281,120,RH,4113,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2001,2001,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,1337,1337,GasA,Ex,Y,1337,0,0,0,0,2,0,2,1,Gd,5,Typ,1,2,511,Y,136,68,0,0,0,0,0,7,2007,WD,Normal,7.198183577,1337
12.01479685,2282,120,RH,10943,Pave,IR2,Lvl,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1997,1998,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,930,0,475,1405,GasA,Ex,Y,1337,0,0,1,0,2,0,2,1,Gd,5,Typ,1,2,522,Y,0,68,0,0,0,0,0,10,2007,WD,Normal,7.198183577,1337
12.01480069,2283,160,RM,2205,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,312,0,213,525,GasA,TA,Y,525,567,0,0,0,1,1,3,1,TA,6,Typ,0,1,264,Y,144,0,0,0,0,0,0,2,2007,WD,Normal,6.995766156,1092
12.0148051,2284,160,RM,2058,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0,0,672,672,GasA,Ex,Y,672,546,0,0,0,1,1,4,1,Ex,7,Typ,0,1,264,Y,0,28,0,0,0,0,0,12,2007,WD,Normal,7.104965448,1218
12.01480981,2285,120,RL,2304,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,632,6,423,1061,GasA,TA,Y,1055,0,0,0,0,2,0,2,1,TA,4,Typ,0,1,319,Y,108,32,0,0,0,0,0,4,2007,WD,Normal,6.961296046,1055
12.0148146,2286,20,RL,7150,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,725,0,263,988,GasA,TA,Y,988,0,0,1,0,1,0,3,1,TA,5,Typ,0,1,360,Y,0,0,0,0,0,0,0,11,2007,WD,Normal,6.895682698,988
12.01481915,2287,20,RL,12469,Pave,Reg,Lvl,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1151,0,639,1790,GasA,Ex,Y,1816,0,0,1,0,2,0,3,1,Ex,7,Typ,1,3,730,Y,186,36,0,0,0,0,0,8,2007,New,Partial,7.504391559,1816
12.01482298,2288,20,RL,11825,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,0,0,1694,1694,GasA,Ex,Y,1694,0,0,0,0,2,0,3,1,Gd,7,Typ,1,3,856,Y,0,112,0,0,0,0,0,6,2007,New,Partial,7.434847875,1694
12.01482876,2289,20,RL,14333,Pave,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1518,0,590,2108,GasA,Ex,Y,2122,0,0,1,0,2,1,2,1,Gd,7,Typ,1,3,938,Y,130,142,0,0,0,0,0,11,2007,New,Partial,7.660114319,2122
12.01483466,2290,60,RL,13641,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,1304,0,630,1934,GasA,Ex,Y,1943,713,0,1,0,2,1,3,1,Ex,8,Typ,1,3,1040,Y,268,58,0,0,0,0,0,12,2007,New,Partial,7.884576511,2656
12.01484093,2291,60,RL,13440,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1108,1108,GasA,Ex,Y,1148,1402,0,0,0,2,1,4,1,Ex,11,Typ,1,3,670,Y,120,39,0,0,0,0,0,3,2007,New,Partial,7.843848638,2550
12.01484647,2292,20,RL,15431,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1430,0,564,1994,GasA,Ex,Y,2046,0,0,1,0,2,1,2,1,Ex,7,Typ,2,3,878,Y,188,65,0,0,175,0,0,8,2007,WD,Normal,7.623641947,2046
12.01485227,2293,20,RL,13891,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1812,0,740,2552,GasA,Ex,Y,2552,0,0,1,0,2,0,3,1,Ex,8,Typ,2,3,932,Y,130,28,0,0,0,0,0,10,2007,New,Partial,7.844632644,2552
12.01486037,2294,60,RL,13654,Pave,IR1,Lvl,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,1704,1704,GasA,Ex,Y,1722,1036,0,0,0,2,1,4,1,Ex,9,Typ,1,3,814,Y,282,55,0,0,0,0,0,5,2007,WD,Normal,7.922261058,2758
12.01486788,2295,20,RL,17169,Pave,IR2,Lvl,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Ex,TA,PConc,1684,0,636,2320,GasA,Ex,Y,2290,0,0,2,0,2,1,2,1,Ex,7,Typ,1,3,1174,Y,192,30,0,0,0,0,0,8,2007,New,Partial,7.736307097,2290
12.01487599,2296,60,RL,16659,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1582,1582,GasA,Ex,Y,1582,570,0,0,0,2,1,3,1,Gd,7,Typ,1,2,728,Y,0,368,0,0,0,0,0,6,2007,New,Partial,7.674152921,2152
12.01488376,2297,60,RL,9709,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,778,0,140,918,GasA,Ex,Y,958,1142,0,1,0,2,1,3,1,Ex,8,Typ,2,3,786,Y,172,104,0,0,0,0,0,9,2007,New,Partial,7.649692624,2100
12.0148921,2298,20,RL,13615,Pave,IR1,HLS,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,0,0,1802,1802,GasA,Ex,Y,1802,0,0,0,0,2,1,3,1,Ex,7,Typ,1,3,843,Y,158,105,0,0,0,0,0,6,2007,WD,Normal,7.496652438,1802
12.01490041,2299,60,RL,13069,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1706,1706,GasA,Ex,Y,1718,1238,0,0,0,2,1,5,1,Ex,11,Typ,1,3,916,Y,194,50,0,0,0,0,0,8,2007,WD,Normal,7.991592282,2956
12.01490794,2300,60,RL,14277,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,938,0,379,1317,GasA,Ex,Y,1217,1168,0,1,0,2,1,3,1,Gd,7,Typ,1,3,818,Y,192,228,0,0,0,0,0,1,2007,WD,Normal,7.776954403,2385
12.01491565,2301,60,RL,12568,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,669,0,226,895,GasA,Ex,Y,895,923,0,1,0,2,1,3,1,Ex,8,Typ,1,3,774,Y,196,104,0,0,0,0,0,8,2007,New,Partial,7.505492275,1818
12.01492314,2302,20,RL,9926,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1178,0,436,1614,GasA,Ex,Y,1614,0,0,1,0,2,0,3,1,Gd,7,Typ,0,3,878,Y,100,38,0,0,0,0,0,5,2007,WD,Normal,7.386470849,1614
12.01492869,2303,20,RL,9254,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,119,0,1602,1721,GasA,Ex,Y,1721,0,0,1,0,2,0,3,1,Gd,7,Typ,0,2,554,Y,168,27,0,0,0,0,0,1,2007,WD,Normal,7.450660796,1721
12.01493418,2304,60,RL,10732,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1298,1298,GasA,Ex,Y,1298,530,0,0,0,2,1,3,1,Gd,7,Typ,0,3,876,Y,0,40,0,0,0,0,0,2,2007,New,Partial,7.510977752,1828
12.01493905,2305,120,RL,3901,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,866,0,436,1302,GasA,Ex,Y,1302,0,0,1,0,1,1,1,1,Gd,5,Typ,1,2,631,Y,110,50,0,0,0,0,0,8,2007,New,Partial,7.171656823,1302
12.01494448,2306,120,RL,3903,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1030,0,272,1302,GasA,Ex,Y,1302,0,0,1,0,1,1,1,1,Gd,5,Typ,1,2,631,Y,110,50,0,0,0,0,0,5,2007,WD,Normal,7.171656823,1302
12.01494959,2307,120,RL,6289,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,762,0,600,1362,GasA,Ex,Y,1362,0,0,1,0,2,0,2,1,Gd,6,Typ,1,2,460,Y,192,28,0,0,0,0,0,6,2007,WD,Normal,7.216709487,1362
12.01495561,2308,120,RL,4590,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,24,0,1530,1554,GasA,Ex,Y,1554,0,0,0,0,2,0,2,1,Gd,6,Typ,1,2,627,Y,156,73,0,0,0,0,0,5,2007,CWD,Normal,7.348587531,1554
12.01496153,2309,120,RL,7841,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,848,0,729,1577,GasA,Ex,Y,1577,0,0,1,0,2,0,2,1,Ex,6,Typ,1,2,564,Y,203,39,0,0,0,0,0,5,2007,WD,Normal,7.363279587,1577
12.01496802,2310,120,RL,6240,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Gd,TA,PConc,24,0,1300,1324,GasA,Ex,Y,1324,0,0,0,0,2,0,2,1,Gd,6,Typ,1,2,550,Y,0,38,0,0,0,0,0,9,2007,New,Partial,7.188412736,1324
12.01497471,2311,120,RL,3242,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,PConc,1000,0,405,1405,GasA,Ex,Y,1405,0,0,1,0,2,0,2,1,Gd,6,Typ,1,2,478,Y,136,36,0,0,0,0,0,3,2007,WD,Normal,7.247792582,1405
12.01498038,2312,60,RL,15810,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,CBlock,0,0,768,768,GasA,Ex,Y,768,728,0,0,0,3,0,3,1,Gd,7,Typ,0,2,572,Y,100,0,0,0,0,0,0,5,2007,New,Partial,7.310550159,1496
12.01498662,2313,60,RL,10237,Pave,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,768,768,GasA,Ex,Y,768,768,0,0,0,2,1,3,1,Gd,6,Typ,1,2,400,Y,100,38,0,0,0,0,0,6,2007,WD,Normal,7.336936914,1536
